"yearDraft","numberPickOverall","numberRound","numberRoundPick","namePlayer","slugTeam","nameOrganizationFrom","typeOrganizationFrom","idPlayer","idTeam","nameTeam","cityTeam","teamName","PLAYER_PROFILE_FLAG","slugOrganizationTypeFrom","locationOrganizationFrom"
1980.0,201.0,10.0,2.0,Leroy Coleman,UTH,Middle Tennessee State,College/University,82591.0,1610612762,Utah Jazz,Utah,Jazz,0.0,COL,
1980.0,202.0,10.0,3.0,Earl Sango,DEN,Regis (CO),College/University,82528.0,1610612743,Denver Nuggets,Denver,Nuggets,0.0,COL,
1980.0,203.0,10.0,4.0,Billy Foster,CHI,Montana State,College/University,82512.0,1610612741,Chicago Bulls,Chicago,Bulls,0.0,COL,
1980.0,204.0,10.0,5.0,John Bates,IND,West Virginia,College/University,82530.0,1610612754,Indiana Pacers,Indiana,Pacers,0.0,COL,
1980.0,205.0,10.0,6.0,Dave Kufeld,POR,Yeshiva,College/University,82586.0,1610612757,Portland Trail Blazers,Portland,Trail Blazers,0.0,COL,
1980.0,206.0,10.0,7.0,Tom Morgan,DAL,Cal State-Fullerton,College/University,82601.0,1610612742,Dallas Mavericks,Dallas,Mavericks,0.0,COL,
1980.0,207.0,10.0,8.0,Don Youman,WAS,Oklahoma State,College/University,82508.0,1610612764,Washington Bullets,Washington,Bullets,0.0,COL,
1980.0,208.0,10.0,9.0,Gerald Ross,NYK,Grand Canyon,College/University,82465.0,1610612752,New York Knicks,New York,Knicks,0.0,COL,
1980.0,209.0,10.0,10.0,Steve Schall,SAN,Arkansas,College/University,82388.0,1610612759,San Antonio Spurs,San Antonio,Spurs,0.0,COL,
1980.0,210.0,10.0,11.0,Melvin Crayton,MIL,Alabama State,College/University,82554.0,1610612749,Milwaukee Bucks,Milwaukee,Bucks,0.0,COL,
1980.0,211.0,10.0,12.0,Randy Carroll,PHX,Kansas,College/University,82563.0,1610612756,Phoenix Suns,Phoenix,Suns,0.0,COL,
1980.0,212.0,10.0,13.0,Kent Williams,SEA,Texas Tech,College/University,82552.0,1610612760,Seattle SuperSonics,Seattle,SuperSonics,0.0,COL,
1980.0,213.0,10.0,14.0,Joe Hand,PHL,King's (PA),College/University,82493.0,1610612755,Philadelphia 76ers,Philadelphia,"76ers",0.0,COL,
1980.0,214.0,10.0,15.0,John Nolan,BOS,Providence,College/University,82460.0,1610612738,Boston Celtics,Boston,Celtics,0.0,COL,
1979.0,1.0,1.0,1.0,Magic Johnson,LAL,Michigan State,College/University,77142.0,1610612747,Los Angeles Lakers,Los Angeles,Lakers,1.0,COL,
1979.0,2.0,1.0,2.0,David Greenwood,CHI,California-Los Angeles,College/University,76881.0,1610612741,Chicago Bulls,Chicago,Bulls,1.0,COL,
1979.0,3.0,1.0,3.0,Bill Cartwright,NYK,San Francisco,College/University,76362.0,1610612752,New York Knicks,New York,Knicks,1.0,COL,
1979.0,4.0,1.0,4.0,Greg Kelser,DET,Michigan State,College/University,77239.0,1610612765,Detroit Pistons,Detroit,Pistons,1.0,COL,
1979.0,5.0,1.0,5.0,Sidney Moncrief,MIL,Arkansas,College/University,77626.0,1610612749,Milwaukee Bucks,Milwaukee,Bucks,1.0,COL,
1979.0,6.0,1.0,6.0,James Bailey,SEA,Rutgers,College/University,76085.0,1610612760,Seattle SuperSonics,Seattle,SuperSonics,1.0,COL,
1979.0,7.0,1.0,7.0,Vinnie Johnson,SEA,Baylor,College/University,77167.0,1610612760,Seattle SuperSonics,Seattle,SuperSonics,1.0,COL,
1979.0,8.0,1.0,8.0,Calvin Natt,NJN,Louisiana-Monroe,College/University,77691.0,1610612751,New Jersey Nets,New Jersey,Nets,1.0,COL,
1979.0,9.0,1.0,9.0,Larry Demic,NYK,Arizona,College/University,76553.0,1610612752,New York Knicks,New York,Knicks,1.0,COL,
1979.0,10.0,1.0,10.0,Roylee Hamilton,DET,California-Los Angeles,College/University,76928.0,1610612765,Detroit Pistons,Detroit,Pistons,1.0,COL,
1979.0,11.0,1.0,11.0,Cliff T. Robinson,NJN,Southern California,College/University,77986.0,1610612751,New Jersey Nets,New Jersey,Nets,1.0,COL,
1979.0,12.0,1.0,12.0,Jim Paxson,POR,Dayton,College/University,77819.0,1610612757,Portland Trail Blazers,Portland,Trail Blazers,1.0,COL,
1979.0,13.0,1.0,13.0,Dudley Bradley,IND,North Carolina,College/University,76231.0,1610612754,Indiana Pacers,Indiana,Pacers,1.0,COL,
1979.0,14.0,1.0,14.0,Brad Holland,LAL,California-Los Angeles,College/University,77040.0,1610612747,Los Angeles Lakers,Los Angeles,Lakers,1.0,COL,
1979.0,15.0,1.0,15.0,Phil Hubbard,DET,Michigan,College/University,77071.0,1610612765,Detroit Pistons,Detroit,Pistons,1.0,COL,
1979.0,16.0,1.0,16.0,Jim Spanarkel,PHL,Duke,College/University,78222.0,1610612755,Philadelphia 76ers,Philadelphia,"76ers",1.0,COL,
1979.0,17.0,1.0,17.0,Lee Johnson,HOU,Texas A&M-Commerce,College/University,77158.0,1610612745,Houston Rockets,Houston,Rockets,1.0,COL,
1979.0,18.0,1.0,18.0,Reggie King,KCK,Alabama,College/University,77273.0,1610612758,Kansas City Kings,Kansas City,Kings,1.0,COL,
1979.0,19.0,1.0,19.0,Wiley Peck,SAN,Mississippi State,College/University,77827.0,1610612759,San Antonio Spurs,San Antonio,Spurs,1.0,COL,
1979.0,20.0,1.0,20.0,Larry Knight,UTH,Loyola-Chicago,College/University,82449.0,1610612762,Utah Jazz,Utah,Jazz,0.0,COL,
1979.0,21.0,1.0,21.0,Sly Williams,NYK,Rhode Island,College/University,78570.0,1610612752,New York Knicks,New York,Knicks,1.0,COL,
1979.0,22.0,1.0,22.0,Kyle Macy,PHX,Kentucky,College/University,77438.0,1610612756,Phoenix Suns,Phoenix,Suns,1.0,COL,
1979.0,23.0,2.0,1.0,Tico Brown,UTH,Georgia Tech,College/University,82446.0,1610612762,Utah Jazz,Utah,Jazz,0.0,COL,
1979.0,24.0,2.0,2.0,Johnny High,PHX,Nevada-Reno,College/University,77022.0,1610612756,Phoenix Suns,Phoenix,Suns,1.0,COL,
1979.0,25.0,2.0,3.0,Ollie Mack,LAL,East Carolina,College/University,77432.0,1610612747,Los Angeles Lakers,Los Angeles,Lakers,1.0,COL,
1979.0,26.0,2.0,4.0,Bruce Flowers,CLE,Notre Dame,College/University,76725.0,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,1.0,COL,
1979.0,27.0,2.0,5.0,Reggie Carter,NYK,St. John's (NY),College/University,76360.0,1610612752,New York Knicks,New York,Knicks,1.0,COL,
1979.0,28.0,2.0,6.0,Danny Salisbury,GOS,Texas-Pan American,College/University,82333.0,1610612744,Golden State Warriors,Golden State,Warriors,0.0,COL,
1979.0,29.0,2.0,7.0,Tony Price,DET,Pennsylvania,College/University,77882.0,1610612765,Detroit Pistons,Detroit,Pistons,1.0,COL,
1979.0,30.0,2.0,8.0,Gary Garland,DEN,DePaul,College/University,76781.0,1610612743,Denver Nuggets,Denver,Nuggets,1.0,COL,
1979.0,31.0,2.0,9.0,Edgar Jones,MIL,Nevada-Reno,College/University,77184.0,1610612749,Milwaukee Bucks,Milwaukee,Bucks,1.0,COL,
1979.0,32.0,2.0,10.0,Tony Zeno,IND,Arizona State,College/University,78643.0,1610612754,Indiana Pacers,Indiana,Pacers,1.0,COL,
1979.0,33.0,2.0,11.0,Lawrence Butler,CHI,Idaho State,College/University,82374.0,1610612741,Chicago Bulls,Chicago,Bulls,0.0,COL,
1979.0,34.0,2.0,12.0,Kim Goetz,NYK,San Diego State,College/University,82321.0,1610612752,New York Knicks,New York,Knicks,0.0,COL,
1979.0,35.0,2.0,13.0,James Bradley,ATL,Memphis,College/University,82357.0,1610612737,Atlanta Hawks,Atlanta,Hawks,0.0,COL,
1979.0,36.0,2.0,14.0,Clint Richardson,PHL,Seattle,College/University,77950.0,1610612755,Philadelphia 76ers,Philadelphia,"76ers",1.0,COL,
1979.0,37.0,2.0,15.0,Bernard Toone,PHL,Marquette,College/University,78356.0,1610612755,Philadelphia 76ers,Philadelphia,"76ers",1.0,COL,
1979.0,38.0,2.0,16.0,Larry Wilson,ATL,Nicholls State,College/University,82364.0,1610612737,Atlanta Hawks,Atlanta,Hawks,0.0,COL,
1979.0,39.0,2.0,17.0,Victor King,LAL,Louisiana Tech,College/University,82342.0,1610612747,Los Angeles Lakers,Los Angeles,Lakers,0.0,COL,
1979.0,40.0,2.0,18.0,Andrew Fields,POR,Cheyney,College/University,82440.0,1610612757,Portland Trail Blazers,Portland,Trail Blazers,0.0,COL,
1979.0,41.0,2.0,19.0,Mark Young,LAL,Fairfield,College/University,82345.0,1610612747,Los Angeles Lakers,Los Angeles,Lakers,0.0,COL,
1979.0,42.0,2.0,20.0,Paul Mokeski,HOU,Kansas,College/University,77623.0,1610612745,Houston Rockets,Houston,Rockets,1.0,COL,
1979.0,43.0,2.0,21.0,Johnny Moore,SEA,Texas,College/University,77633.0,1610612760,Seattle SuperSonics,Seattle,SuperSonics,1.0,COL,
1979.0,44.0,2.0,22.0,Joe DeSantis,WAS,Fairfield,College/University,82366.0,1610612764,Washington Bullets,Washington,Bullets,0.0,COL,
1979.0,45.0,3.0,1.0,Arvid Kramer,UTH,Augustana (SD),College/University,77306.0,1610612762,Utah Jazz,Utah,Jazz,1.0,COL,
1979.0,46.0,3.0,2.0,Andrew Parker,WAS,Iowa State,College/University,82371.0,1610612764,Washington Bullets,Washington,Bullets,0.0,COL,
1979.0,47.0,3.0,3.0,Calvin Garrett,CHI,Oral Roberts,College/University,76786.0,1610612741,Chicago Bulls,Chicago,Bulls,1.0,COL,
1979.0,48.0,3.0,4.0,Terry Duerod,DET,Detroit Mercy,College/University,76608.0,1610612765,Detroit Pistons,Detroit,Pistons,1.0,COL,
1979.0,49.0,3.0,5.0,Cedrick Hordges,CHI,South Carolina,College/University,77056.0,1610612741,Chicago Bulls,Chicago,Bulls,1.0,COL,
1979.0,50.0,3.0,6.0,Geoff Huston,NYK,Texas Tech,College/University,77087.0,1610612752,New York Knicks,New York,Knicks,1.0,COL,
1979.0,51.0,3.0,7.0,John Gerdy,NJN,Davidson,College/University,82401.0,1610612751,New Jersey Nets,New Jersey,Nets,0.0,COL,
1979.0,52.0,3.0,8.0,Larry Gibson,MIL,Maryland,College/University,82412.0,1610612749,Milwaukee Bucks,Milwaukee,Bucks,0.0,COL,
1979.0,53.0,3.0,9.0,Wayne Kreklow,BOS,Drake,College/University,77312.0,1610612738,Boston Celtics,Boston,Celtics,1.0,COL,
1979.0,54.0,3.0,10.0,Lynbert Johnson,GOS,Wichita State,College/University,77159.0,1610612744,Golden State Warriors,Golden State,Warriors,1.0,COL,
1979.0,55.0,3.0,11.0,Tom Channel,SDC,Boston University,College/University,82425.0,1610612746,San Diego Clippers,San Diego,Clippers,0.0,COL,
1979.0,56.0,3.0,12.0,Mickey Fox,POR,Saint Mary's (CAN),College/University,81859.0,1610612757,Portland Trail Blazers,Portland,Trail Blazers,0.0,COL,
1979.0,57.0,3.0,13.0,Don March,ATL,Franklin & Marshall,College/University,82359.0,1610612737,Atlanta Hawks,Atlanta,Hawks,0.0,COL,
1979.0,58.0,3.0,14.0,Earl Cureton,PHL,Detroit Mercy,College/University,940.0,1610612755,Philadelphia 76ers,Philadelphia,"76ers",1.0,COL,
1979.0,59.0,3.0,15.0,Ricardo Brown,HOU,Pepperdine,College/University,82404.0,1610612745,Houston Rockets,Houston,Rockets,0.0,COL,
1979.0,60.0,3.0,16.0,Walter Daniels,LAL,Georgia,College/University,82341.0,1610612747,Los Angeles Lakers,Los Angeles,Lakers,0.0,COL,
1979.0,61.0,3.0,17.0,Ernesto Malcolm,BOS,Briar Cliff,College/University,82316.0,1610612738,Boston Celtics,Boston,Celtics,0.0,COL,
1979.0,62.0,3.0,18.0,Terry Crosby,KCK,Tennessee,College/University,76475.0,1610612758,Kansas City Kings,Kansas City,Kings,1.0,COL,
1979.0,63.0,3.0,19.0,Sylvester Norris,SAN,Jackson State,College/University,77732.0,1610612759,San Antonio Spurs,San Antonio,Spurs,1.0,COL,
1979.0,64.0,3.0,20.0,Al Green,PHX,Louisiana State,College/University,82421.0,1610612756,Phoenix Suns,Phoenix,Suns,0.0,COL,
1979.0,65.0,3.0,21.0,Bill Laimbeer,CLE,Notre Dame,College/University,100263.0,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,1.0,COL,
1979.0,66.0,3.0,22.0,Charles Floyd,WAS,High Point,College/University,82367.0,1610612764,Washington Bullets,Washington,Bullets,0.0,COL,
1979.0,67.0,4.0,1.0,Greg Deane,UTH,Utah,College/University,76544.0,1610612762,Utah Jazz,Utah,Jazz,1.0,COL,
1979.0,68.0,4.0,2.0,Nick Galis,BOS,Seton Hall,College/University,82315.0,1610612738,Boston Celtics,Boston,Celtics,0.0,COL,
1979.0,69.0,4.0,3.0,Eugene Robinson,MIL,Louisiana-Monroe,College/University,82416.0,1610612749,Milwaukee Bucks,Milwaukee,Bucks,0.0,COL,
1979.0,70.0,4.0,4.0,Rick Swing,CLE,Citadel,College/University,82437.0,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,0.0,COL,
1979.0,71.0,4.0,5.0,Larry Rogers,NYK,Southeast Missouri State,College/University,82323.0,1610612752,New York Knicks,New York,Knicks,0.0,COL,
1979.0,72.0,4.0,6.0,George Maynor,CHI,East Carolina,College/University,82378.0,1610612741,Chicago Bulls,Chicago,Bulls,0.0,COL,
1979.0,73.0,4.0,7.0,James Donaldson,SEA,Washington State,College/University,76583.0,1610612760,Seattle SuperSonics,Seattle,SuperSonics,1.0,COL,
1979.0,74.0,4.0,8.0,Don Newman,IND,Idaho,College/University,82397.0,1610612754,Indiana Pacers,Indiana,Pacers,0.0,COL,
1979.0,75.0,4.0,9.0,Ron Ripley,GOS,Wisconsin-Green Bay,College/University,82332.0,1610612744,Golden State Warriors,Golden State,Warriors,0.0,COL,
1979.0,76.0,4.0,10.0,Sammy Drummer,HOU,Georgia Tech,College/University,82406.0,1610612745,Houston Rockets,Houston,Rockets,0.0,COL,
1979.0,77.0,4.0,11.0,Lionel Garrett,SDC,Southern University,College/University,82427.0,1610612746,San Diego Clippers,San Diego,Clippers,0.0,COL,
1979.0,78.0,4.0,12.0,Daryll Robinson,POR,Appalachian State,College/University,82442.0,1610612757,Portland Trail Blazers,Portland,Trail Blazers,0.0,COL,
1979.0,79.0,4.0,13.0,Ray White,LAL,Mississippi State,College/University,82344.0,1610612747,Los Angeles Lakers,Los Angeles,Lakers,0.0,COL,
1979.0,80.0,4.0,14.0,Lionel Green,HOU,Louisiana State,College/University,82407.0,1610612745,Houston Rockets,Houston,Rockets,0.0,COL,
1979.0,81.0,4.0,15.0,Ricky Reed,LAL,Temple,College/University,82343.0,1610612747,Los Angeles Lakers,Los Angeles,Lakers,0.0,COL,
1979.0,82.0,4.0,16.0,Jerry Sichting,GOS,Purdue,College/University,78146.0,1610612744,Golden State Warriors,Golden State,Warriors,1.0,COL,
1979.0,83.0,4.0,17.0,Mike Niles,PHL,Cal State-Fullerton,College/University,77718.0,1610612755,Philadelphia 76ers,Philadelphia,"76ers",1.0,COL,
1979.0,84.0,4.0,18.0,Al Daniel,SAN,Furman,College/University,82384.0,1610612759,San Antonio Spurs,San Antonio,Spurs,0.0,COL,
1979.0,85.0,4.0,19.0,John McCullough,KCK,Oklahoma,College/University,77520.0,1610612758,Kansas City Kings,Kansas City,Kings,1.0,COL,
1979.0,86.0,4.0,20.0,Malcolm Cesare,PHX,Florida,College/University,82419.0,1610612756,Phoenix Suns,Phoenix,Suns,0.0,COL,
1979.0,87.0,4.0,21.0,Richie Allen,SEA,Cal State Dominguez Hills,College/University,82410.0,1610612760,Seattle SuperSonics,Seattle,SuperSonics,0.0,COL,
1979.0,88.0,4.0,22.0,Lamont Reid,WAS,Oral Roberts,College/University,82372.0,1610612764,Washington Bullets,Washington,Bullets,0.0,COL,
1979.0,89.0,5.0,1.0,Wolfe Perry,UTH,Stanford,College/University,82451.0,1610612762,Utah Jazz,Utah,Jazz,0.0,COL,
1979.0,90.0,5.0,2.0,Jimmy Allen,BOS,New Haven,College/University,82311.0,1610612738,Boston Celtics,Boston,Celtics,0.0,COL,
1979.0,91.0,5.0,3.0,Matt Simpkins,CLE,Georgia Southern,College/University,82435.0,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,0.0,COL,
1979.0,92.0,5.0,4.0,Flintie Ray Williams,DET,Nevada-Las Vegas,College/University,82340.0,1610612765,Detroit Pistons,Detroit,Pistons,0.0,COL,
1979.0,93.0,5.0,5.0,Larry Washington,CHI,Drury,College/University,82382.0,1610612741,Chicago Bulls,Chicago,Bulls,0.0,COL,
1979.0,94.0,5.0,6.0,Johnny Green,NYK,California-Riverside,College/University,82322.0,1610612752,New York Knicks,New York,Knicks,0.0,COL,
1979.0,95.0,5.0,7.0,Jim Abromaitis,NJN,Connecticut,College/University,82398.0,1610612751,New Jersey Nets,New Jersey,Nets,0.0,COL,
1979.0,96.0,5.0,8.0,George Lett,GOS,Centenary (LA),College/University,82329.0,1610612744,Golden State Warriors,Golden State,Warriors,0.0,COL,
1979.0,97.0,5.0,9.0,Jim Tillman,MIL,Eastern Kentucky,College/University,82418.0,1610612749,Milwaukee Bucks,Milwaukee,Bucks,0.0,COL,
1979.0,98.0,5.0,10.0,Billy Reid,IND,San Francisco,College/University,77937.0,1610612754,Indiana Pacers,Indiana,Pacers,1.0,COL,
1979.0,99.0,5.0,11.0,Greg Joyner,SDC,Middle Tennessee State,College/University,82430.0,1610612746,San Diego Clippers,San Diego,Clippers,0.0,COL,
1979.0,100.0,5.0,12.0,Matt White,POR,Pennsylvania,College/University,82445.0,1610612757,Portland Trail Blazers,Portland,Trail Blazers,0.0,COL,
1979.0,101.0,5.0,13.0,Tiny Pinder,ATL,North Carolina State,College/University,82361.0,1610612737,Atlanta Hawks,Atlanta,Hawks,0.0,COL,
1979.0,102.0,5.0,14.0,Larry Williams,DEN,Louisville,College/University,82393.0,1610612743,Denver Nuggets,Denver,Nuggets,0.0,COL,
1979.0,103.0,5.0,15.0,Carl McPipe,PHL,Nebraska,College/University,82354.0,1610612755,Philadelphia 76ers,Philadelphia,"76ers",0.0,COL,
1979.0,104.0,5.0,16.0,Allen Leavell,HOU,Oklahoma City,College/University,77353.0,1610612745,Houston Rockets,Houston,Rockets,1.0,COL,
1979.0,105.0,5.0,17.0,Curtis Watkins,KCK,DePaul,College/University,82350.0,1610612758,Kansas City Kings,Kansas City,Kings,0.0,COL,
1979.0,106.0,5.0,18.0,Steve Schall,SAN,Arkansas,College/University,82388.0,1610612759,San Antonio Spurs,San Antonio,Spurs,0.0,COL,
1979.0,107.0,5.0,19.0,Mark Eaton,PHX,California-Los Angeles,College/University,76631.0,1610612756,Phoenix Suns,Phoenix,Suns,1.0,COL,
1979.0,108.0,5.0,20.0,Marshall Ashford,WAS,Virginia Tech,College/University,82365.0,1610612764,Washington Bullets,Washington,Bullets,0.0,COL,
1979.0,109.0,6.0,1.0,Ernie Cobb,UTH,Boston University,College/University,82447.0,1610612762,Utah Jazz,Utah,Jazz,0.0,COL,
1979.0,110.0,6.0,2.0,Marvin Delph,BOS,Arkansas,College/University,82314.0,1610612738,Boston Celtics,Boston,Celtics,0.0,COL,
1979.0,111.0,6.0,3.0,Truman Claytor,DET,Kentucky,College/University,82336.0,1610612765,Detroit Pistons,Detroit,Pistons,0.0,COL,
1979.0,112.0,6.0,4.0,Joe Manning,CLE,North Texas,College/University,82433.0,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,0.0,COL,
1979.0,113.0,6.0,5.0,Phil Abney,NYK,New Mexico,College/University,82319.0,1610612752,New York Knicks,New York,Knicks,0.0,COL,
1979.0,114.0,6.0,6.0,Steve Smith,CHI,Southern California,College/University,82379.0,1610612741,Chicago Bulls,Chicago,Bulls,0.0,COL,
1979.0,115.0,6.0,7.0,Tony Smith,NJN,Nevada-Las Vegas,College/University,82299.0,1610612751,New Jersey Nets,New Jersey,Nets,0.0,COL,
1979.0,116.0,6.0,8.0,Derrick Mayes,MIL,Illinois State,College/University,82414.0,1610612749,Milwaukee Bucks,Milwaukee,Bucks,0.0,COL,
1979.0,117.0,6.0,9.0,Greg Guye,IND,Stetson,College/University,82395.0,1610612754,Indiana Pacers,Indiana,Pacers,0.0,COL,
1979.0,118.0,6.0,10.0,Jim Mitchem,GOS,DePaul,College/University,82330.0,1610612744,Golden State Warriors,Golden State,Warriors,0.0,COL,
1979.0,119.0,6.0,11.0,Bob Bender,SDC,Duke,College/University,82424.0,1610612746,San Diego Clippers,San Diego,Clippers,0.0,COL,
1979.0,120.0,6.0,12.0,Ray Ellis,POR,Pepperdine,College/University,82439.0,1610612757,Portland Trail Blazers,Portland,Trail Blazers,0.0,COL,
1979.0,121.0,6.0,13.0,Dwight Williams,ATL,Gardner-Webb,College/University,82363.0,1610612737,Atlanta Hawks,Atlanta,Hawks,0.0,COL,
1979.0,122.0,6.0,14.0,Odell Ball,DEN,Marquette,College/University,82389.0,1610612743,Denver Nuggets,Denver,Nuggets,0.0,COL,
1979.0,123.0,6.0,15.0,Dan Hartshorne,PHL,Oregon,College/University,82352.0,1610612755,Philadelphia 76ers,Philadelphia,"76ers",0.0,COL,
1979.0,124.0,6.0,16.0,Collie Davis,HOU,Southern University,College/University,82405.0,1610612745,Houston Rockets,Houston,Rockets,0.0,COL,
1979.0,125.0,6.0,17.0,Terry Knight,SAN,Pittsburgh,College/University,82386.0,1610612759,San Antonio Spurs,San Antonio,Spurs,0.0,COL,
1979.0,126.0,6.0,18.0,Bob Roma,KCK,Princeton,College/University,82347.0,1610612758,Kansas City Kings,Kansas City,Kings,0.0,COL,
1979.0,127.0,6.0,19.0,Dale Shackelford,PHX,Syracuse,College/University,82423.0,1610612756,Phoenix Suns,Phoenix,Suns,0.0,COL,
1979.0,128.0,6.0,20.0,Garcia Hopkins,WAS,Morgan State,College/University,82369.0,1610612764,Washington Bullets,Washington,Bullets,0.0,COL,
1979.0,129.0,7.0,1.0,Paul Poe,UTH,Louisiana College,College/University,82452.0,1610612762,Utah Jazz,Utah,Jazz,0.0,COL,
1979.0,130.0,7.0,2.0,Steve Castellan,BOS,Virginia,College/University,82313.0,1610612738,Boston Celtics,Boston,Celtics,0.0,COL,
1979.0,131.0,7.0,3.0,Steve Skaggs,CLE,Ohio,College/University,82436.0,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,0.0,COL,
1979.0,132.0,7.0,4.0,Ken Jones,DET,St. Mary's (CA),College/University,82337.0,1610612765,Detroit Pistons,Detroit,Pistons,0.0,COL,
1979.0,133.0,7.0,5.0,Mike Eversley,CHI,Chicago State,College/University,82376.0,1610612741,Chicago Bulls,Chicago,Bulls,0.0,COL,
1979.0,134.0,7.0,6.0,Marc Coleman,NYK,Seton Hall,College/University,82320.0,1610612752,New York Knicks,New York,Knicks,0.0,COL,
1979.0,135.0,7.0,7.0,Jim Strickland,NJN,South Carolina,College/University,82403.0,1610612751,New Jersey Nets,New Jersey,Nets,0.0,COL,
1979.0,136.0,7.0,8.0,Dirk Ewing,IND,Stetson,College/University,82394.0,1610612754,Indiana Pacers,Indiana,Pacers,0.0,COL,
1979.0,137.0,7.0,9.0,Ren Watson,GOS,Virginia Commonwealth,College/University,82334.0,1610612744,Golden State Warriors,Golden State,Warriors,0.0,COL,
1979.0,138.0,7.0,10.0,Stan Ray,MIL,Cal State-Fullerton,College/University,82415.0,1610612749,Milwaukee Bucks,Milwaukee,Bucks,0.0,COL,
1979.0,139.0,7.0,11.0,Jene Grey,SDC,Le Moyne,College/University,82428.0,1610612746,San Diego Clippers,San Diego,Clippers,0.0,COL,
1979.0,140.0,7.0,12.0,Jeff Tropf,POR,Central Michigan,College/University,82444.0,1610612757,Portland Trail Blazers,Portland,Trail Blazers,0.0,COL,
1979.0,141.0,7.0,13.0,Tim Waterman,ATL,St. Bonaventure,College/University,82362.0,1610612737,Atlanta Hawks,Atlanta,Hawks,0.0,COL,
1979.0,142.0,7.0,14.0,Bobby Willis,PHL,Pennsylvania,College/University,82356.0,1610612755,Philadelphia 76ers,Philadelphia,"76ers",0.0,COL,
1979.0,143.0,7.0,15.0,Rich Valavicius,HOU,Auburn,College/University,82408.0,1610612745,Houston Rockets,Houston,Rockets,0.0,COL,
1979.0,144.0,7.0,16.0,John Johnson,DEN,Creighton,College/University,82390.0,1610612743,Denver Nuggets,Denver,Nuggets,0.0,COL,
1979.0,145.0,7.0,17.0,Nick Daniels,KCK,Xavier,College/University,82346.0,1610612758,Kansas City Kings,Kansas City,Kings,0.0,COL,
1979.0,146.0,7.0,18.0,Tyrone Branyan,SAN,Texas,College/University,82383.0,1610612759,San Antonio Spurs,San Antonio,Spurs,0.0,COL,
1979.0,147.0,7.0,19.0,Ollie Matson,PHX,Pepperdine,College/University,82256.0,1610612756,Phoenix Suns,Phoenix,Suns,0.0,COL,
1979.0,148.0,8.0,1.0,Keith McDonald,UTH,Utah State,College/University,82450.0,1610612762,Utah Jazz,Utah,Jazz,0.0,COL,
1979.0,149.0,8.0,2.0,Glenn Sudhop,BOS,North Carolina State,College/University,82318.0,1610612738,Boston Celtics,Boston,Celtics,0.0,COL,
