"slugSeason","nameTeam","namePlayer","statusPlayer","isFinalSeason","isWaived","isOnRoster","isNonGuaranteed","isTeamOption","isPlayerOption","typeContractDetail","value"
"2020-21",Los Angeles Clippers,Luke Kennard,current roster,0,0,1,0,0,0,Guaranteed,5273826.0
"2021-22",Los Angeles Clippers,Luke Kennard,current roster,0,0,1,0,0,0,Guaranteed,12727273
"2022-23",Los Angeles Clippers,Luke Kennard,current roster,0,0,1,0,0,0,Guaranteed,13745455
"2023-24",Los Angeles Clippers,Luke Kennard,current roster,1,0,1,0,0,0,Guaranteed,14763636
"2024-25",Los Angeles Clippers,Luke Kennard,current roster,0,0,1,0,1,0,Team Option,14763636
"2020-21",Los Angeles Clippers,Marcus Morris,current roster,0,0,1,0,0,0,Guaranteed,14883721
"2021-22",Los Angeles Clippers,Marcus Morris,current roster,0,0,1,0,0,0,Guaranteed,15627907
"2022-23",Los Angeles Clippers,Marcus Morris,current roster,0,0,1,0,0,0,Guaranteed,16372093
"2023-24",Los Angeles Clippers,Marcus Morris,current roster,1,0,1,0,0,0,Guaranteed,17116279
"2020-21",Los Angeles Clippers,Nicolas Batum,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
"2020-21",Los Angeles Clippers,Patrick Beverley,current roster,0,0,1,0,0,0,Guaranteed,13333333
"2021-22",Los Angeles Clippers,Patrick Beverley,current roster,1,0,1,0,0,0,Guaranteed,14320987
"2020-21",Los Angeles Clippers,Patrick Patterson,current roster,1,0,1,0,0,0,Guaranteed,3077704.0
"2020-21",Los Angeles Clippers,Paul George,current roster,0,0,1,0,0,0,Guaranteed,35450412
"2021-22",Los Angeles Clippers,Paul George,current roster,0,0,1,0,0,0,Guaranteed,39344900
"2022-23",Los Angeles Clippers,Paul George,current roster,0,0,1,0,0,0,Guaranteed,42492492
"2023-24",Los Angeles Clippers,Paul George,current roster,0,0,1,0,0,0,Guaranteed,45640084
"2024-25",Los Angeles Clippers,Paul George,current roster,1,0,1,0,0,1,Player Option,48787676
"2020-21",Los Angeles Clippers,Rajon Rondo,current roster,0,0,1,0,0,0,Guaranteed,8250000.0
"2021-22",Los Angeles Clippers,Rajon Rondo,current roster,1,0,1,0,0,0,Guaranteed,8250000.0
"2020-21",Los Angeles Clippers,Reggie Jackson,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
"2020-21",Los Angeles Clippers,Serge Ibaka,current roster,0,0,1,0,0,0,Guaranteed,9258000.0
"2021-22",Los Angeles Clippers,Serge Ibaka,current roster,1,0,1,0,0,1,Player Option,9720900.0
"2020-21",Los Angeles Clippers,Terance Mann,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
"2021-22",Los Angeles Clippers,Terance Mann,current roster,1,0,1,1,0,0,Non-Guaranteed,1782621.0
"2022-23",Los Angeles Clippers,Terance Mann,current roster,0,0,1,0,1,0,Team Option,1930681.0
"2020-21",Los Angeles Lakers,Alex Caruso,current roster,1,0,1,0,0,0,Guaranteed,2750000.0
"2020-21",Los Angeles Lakers,Alfonzo McKinnie,current roster,0,0,1,0,0,0,Guaranteed,1762796.0
"2021-22",Los Angeles Lakers,Alfonzo McKinnie,current roster,0,0,1,1,0,0,Non-Guaranteed,1910860.0
"2022-23",Los Angeles Lakers,Alfonzo McKinnie,current roster,1,0,1,1,0,0,Non-Guaranteed,2165298.0
"2020-21",Los Angeles Lakers,Andre Drummond,current roster,1,0,1,0,0,0,Guaranteed,554988.0
"2020-21",Los Angeles Lakers,Anthony Davis,current roster,0,0,1,0,0,0,Guaranteed,32742000
"2021-22",Los Angeles Lakers,Anthony Davis,current roster,0,0,1,0,0,0,Guaranteed,35361360
"2022-23",Los Angeles Lakers,Anthony Davis,current roster,0,0,1,0,0,0,Guaranteed,37980720
"2023-24",Los Angeles Lakers,Anthony Davis,current roster,0,0,1,0,0,0,Guaranteed,40600080
"2024-25",Los Angeles Lakers,Anthony Davis,current roster,1,0,1,0,0,0,Early Termination,43219440
"2020-21",Los Angeles Lakers,Ben McLemore,current roster,1,0,1,0,0,0,Guaranteed,455090.0
"2020-21",Los Angeles Lakers,Damian Jones,E,0,0,0,0,0,0,Not With Team,110998.0
"2020-21",Los Angeles Lakers,Damian Jones  E,current roster,1,0,1,0,0,0,Not With Team,110998.0
"2020-21",Los Angeles Lakers,Dennis Schroder,current roster,1,0,1,0,0,0,Guaranteed,16000000
"2020-21",Los Angeles Lakers,Jared Dudley,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
"2020-21",Los Angeles Lakers,Jordan Bell,W,0,0,0,0,0,0,Not With Team,580062.0
"2020-21",Los Angeles Lakers,Kentavious CaldwellPope,current roster,0,0,1,0,0,0,Guaranteed,12073020
"2021-22",Los Angeles Lakers,Kentavious CaldwellPope,current roster,0,0,1,0,0,0,Guaranteed,13038862
"2022-23",Los Angeles Lakers,Kentavious CaldwellPope,current roster,1,0,1,1,0,0,Non-Guaranteed,14004703
"2021-22",Los Angeles Lakers,Kostas Antetokounmpo,current roster,1,0,1,0,0,0,Qualifying Offer,1729217.0
"2020-21",Los Angeles Lakers,Kyle Kuzma,current roster,0,0,1,0,0,0,Guaranteed,3562178.0
"2021-22",Los Angeles Lakers,Kyle Kuzma,current roster,0,0,1,0,0,0,Guaranteed,13000000
"2022-23",Los Angeles Lakers,Kyle Kuzma,current roster,0,0,1,0,0,0,Guaranteed,13000000
"2023-24",Los Angeles Lakers,Kyle Kuzma,current roster,1,0,1,0,0,1,Player Option,13000000
"2020-21",Los Angeles Lakers,LeBron James,current roster,0,0,1,0,0,0,Guaranteed,39219566
"2021-22",Los Angeles Lakers,LeBron James,current roster,0,0,1,0,0,0,Guaranteed,41180544
"2022-23",Los Angeles Lakers,LeBron James,current roster,1,0,1,0,0,0,Guaranteed,44474988
"2020-21",Los Angeles Lakers,Luol Deng,W,0,0,0,0,0,0,Not With Team,5000000.0
"2021-22",Los Angeles Lakers,Luol Deng,W,0,0,0,0,0,0,Not With Team,5000000.0
"2020-21",Los Angeles Lakers,Marc Gasol,current roster,0,0,1,0,0,0,Guaranteed,2564753.0
"2021-22",Los Angeles Lakers,Marc Gasol,current roster,1,0,1,0,0,0,Guaranteed,2692991.0
"2020-21",Los Angeles Lakers,Markieff Morris,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
"2020-21",Los Angeles Lakers,Montrezl Harrell,current roster,0,0,1,0,0,0,Guaranteed,9258000.0
"2021-22",Los Angeles Lakers,Montrezl Harrell,current roster,1,0,1,0,0,1,Player Option,9720900.0
"2020-21",Los Angeles Lakers,Quinn Cook,W,0,0,0,0,0,0,Not With Team,1000000.0
"2020-21",Los Angeles Lakers,Quinn Cook  W,current roster,1,0,1,0,0,0,Not With Team,797183.0
"2020-21",Los Angeles Lakers,Talen HortonTucker,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
"2021-22",Los Angeles Lakers,Talen HortonTucker,current roster,1,0,1,0,0,0,Qualifying Offer,1897476.0
"2020-21",Los Angeles Lakers,Wesley Matthews,current roster,1,0,1,0,0,0,Guaranteed,3623000.0
"2020-21",Memphis Grizzlies,Brandon Clarke,current roster,0,0,1,0,0,0,Guaranteed,2602920.0
"2021-22",Memphis Grizzlies,Brandon Clarke,current roster,0,0,1,0,0,0,Guaranteed,2726880.0
"2022-23",Memphis Grizzlies,Brandon Clarke,current roster,0,0,1,0,1,0,Team Option,4343920.0
"2023-24",Memphis Grizzlies,Brandon Clarke,current roster,1,0,1,0,0,0,Qualifying Offer,6259589.0
"2020-21",Memphis Grizzlies,Dakari Johnson,W,0,0,0,0,0,0,Not With Team,459414.0
"2020-21",Memphis Grizzlies,De'Anthony Melton,current roster,0,0,1,0,0,0,Guaranteed,9571712.0
"2021-22",Memphis Grizzlies,De'Anthony Melton,current roster,0,0,1,0,0,0,Guaranteed,8805976.0
"2022-23",Memphis Grizzlies,De'Anthony Melton,current roster,0,0,1,0,0,0,Guaranteed,8250000.0
"2023-24",Memphis Grizzlies,De'Anthony Melton,current roster,1,0,1,1,0,0,Non-Guaranteed,8000000.0
"2020-21",Memphis Grizzlies,Desmond Bane,current roster,0,0,1,0,0,0,Guaranteed,1936440.0
"2021-22",Memphis Grizzlies,Desmond Bane,current roster,0,0,1,0,0,0,Guaranteed,2033160.0
"2022-23",Memphis Grizzlies,Desmond Bane,current roster,0,0,1,0,1,0,Team Option,2130240.0
"2023-24",Memphis Grizzlies,Desmond Bane,current roster,0,0,1,0,1,0,Team Option,3845083.0
"2024-25",Memphis Grizzlies,Desmond Bane,current roster,1,0,1,0,0,0,Qualifying Offer,5767625.0
"2020-21",Memphis Grizzlies,Dillon Brooks,current roster,0,0,1,0,0,0,Guaranteed,11400000
"2021-22",Memphis Grizzlies,Dillon Brooks,current roster,0,0,1,0,0,0,Guaranteed,12200000
"2022-23",Memphis Grizzlies,Dillon Brooks,current roster,1,0,1,0,0,0,Guaranteed,11400000
"2020-21",Memphis Grizzlies,Dion Waiters,W,0,0,0,0,0,0,Not With Team,12650000
"2020-21",Memphis Grizzlies,Gorgui Dieng,W,0,0,0,0,0,0,Not With Team,16587688
"2020-21",Memphis Grizzlies,Grayson Allen,current roster,0,0,1,0,0,0,Guaranteed,2545320.0
"2021-22",Memphis Grizzlies,Grayson Allen,current roster,0,0,1,0,0,0,Guaranteed,4054695.0
"2022-23",Memphis Grizzlies,Grayson Allen,current roster,1,0,1,0,0,0,Qualifying Offer,5842815.0
"2020-21",Memphis Grizzlies,Ja Morant,current roster,0,0,1,0,0,0,Guaranteed,9166800.0
"2021-22",Memphis Grizzlies,Ja Morant,current roster,0,0,1,0,0,0,Guaranteed,9603360.0
"2022-23",Memphis Grizzlies,Ja Morant,current roster,0,0,1,0,1,0,Team Option,12119440
"2023-24",Memphis Grizzlies,Ja Morant,current roster,1,0,1,0,0,0,Qualifying Offer,15815869
"2020-21",Memphis Grizzlies,Jaren Jackson Jr,current roster,0,0,1,0,0,0,Guaranteed,7257360.0
"2021-22",Memphis Grizzlies,Jaren Jackson Jr,current roster,0,0,1,0,0,0,Guaranteed,9180560.0
"2022-23",Memphis Grizzlies,Jaren Jackson Jr,current roster,1,0,1,0,0,0,Qualifying Offer,12109159
"2020-21",Memphis Grizzlies,John Konchar,current roster,0,0,1,0,0,0,Guaranteed,2100000.0
"2021-22",Memphis Grizzlies,John Konchar,current roster,0,0,1,0,0,0,Guaranteed,2200000.0
"2022-23",Memphis Grizzlies,John Konchar,current roster,0,0,1,1,0,0,Non-Guaranteed,2300000.0
"2023-24",Memphis Grizzlies,John Konchar,current roster,1,0,1,1,0,0,Non-Guaranteed,2400000.0
"2020-21",Memphis Grizzlies,Jonas Valanciunas,current roster,0,0,1,0,0,0,Guaranteed,15000000
"2021-22",Memphis Grizzlies,Jonas Valanciunas,current roster,1,0,1,0,0,0,Guaranteed,14000000
"2020-21",Memphis Grizzlies,Jontay Porter,current roster,0,0,1,0,0,0,Guaranteed,1900000.0
"2021-22",Memphis Grizzlies,Jontay Porter,current roster,0,0,1,1,0,0,Non-Guaranteed,1950000.0
"2022-23",Memphis Grizzlies,Jontay Porter,current roster,1,0,1,1,0,0,Non-Guaranteed,2000000.0
"2020-21",Memphis Grizzlies,Justise Winslow,current roster,1,0,1,0,0,0,Guaranteed,13000000
"2021-22",Memphis Grizzlies,Justise Winslow,current roster,0,0,1,0,1,0,Team Option,13000000
"2020-21",Memphis Grizzlies,Kyle Anderson,current roster,0,0,1,0,0,0,Guaranteed,9505100.0
"2021-22",Memphis Grizzlies,Kyle Anderson,current roster,1,0,1,0,0,0,Guaranteed,9937150.0
"2020-21",Memphis Grizzlies,Mario Hezonja,W,0,0,0,0,0,0,Not With Team,1977011.0
"2020-21",Memphis Grizzlies,Marko Guduric,W,0,0,0,0,0,0,Not With Team,2750000.0
"2020-21",Memphis Grizzlies,Tim Frazier,E,0,0,0,0,0,0,Not With Team,110998.0
"2020-21",Memphis Grizzlies,Tyus Jones,current roster,0,0,1,0,0,0,Guaranteed,8817143.0
"2021-22",Memphis Grizzlies,Tyus Jones,current roster,1,0,1,0,0,0,Guaranteed,8376286.0
"2020-21",Memphis Grizzlies,Xavier Tillman Sr,current roster,0,0,1,0,0,0,Guaranteed,1300000.0
"2021-22",Memphis Grizzlies,Xavier Tillman Sr,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
"2022-23",Memphis Grizzlies,Xavier Tillman Sr,current roster,1,0,1,0,0,0,Guaranteed,1782621.0
"2023-24",Memphis Grizzlies,Xavier Tillman Sr,current roster,0,0,1,0,1,0,Team Option,1930681.0
"2020-21",Miami Heat,AJ Hammons,W,0,0,0,0,0,0,Not With Team,350087.0
"2020-21",Miami Heat,Andre Iguodala,current roster,1,0,1,0,0,0,Guaranteed,15000000
"2021-22",Miami Heat,Andre Iguodala,current roster,0,0,1,0,1,0,Team Option,15000000
"2020-21",Miami Heat,Bam Adebayo,current roster,0,0,1,0,0,0,Guaranteed,5115492.0
"2021-22",Miami Heat,Bam Adebayo,current roster,0,0,1,0,0,0,Guaranteed,28103500
"2022-23",Miami Heat,Bam Adebayo,current roster,0,0,1,0,0,0,Guaranteed,30351780
"2023-24",Miami Heat,Bam Adebayo,current roster,0,0,1,0,0,0,Guaranteed,32600060
"2024-25",Miami Heat,Bam Adebayo,current roster,1,0,1,0,0,0,Guaranteed,34848340
"2020-21",Miami Heat,Duncan Robinson,current roster,0,0,1,0,0,0,Guaranteed,1663861.0
"2021-22",Miami Heat,Duncan Robinson,current roster,1,0,1,0,0,0,Qualifying Offer,4736102.0
"2021-22",Miami Heat,Gabe Vincent,current roster,1,0,1,0,0,0,Qualifying Offer,1669178.0
"2020-21",Miami Heat,Goran Dragic,current roster,1,0,1,0,0,0,Guaranteed,18000000
"2021-22",Miami Heat,Goran Dragic,current roster,0,0,1,0,1,0,Team Option,19440000
"2020-21",Miami Heat,Jimmy Butler,current roster,0,0,1,0,0,0,Guaranteed,34379100
"2021-22",Miami Heat,Jimmy Butler,current roster,0,0,1,0,0,0,Guaranteed,36016200
"2022-23",Miami Heat,Jimmy Butler,current roster,1,0,1,0,0,1,Player Option,37653300
"2020-21",Miami Heat,Kendrick Nunn,current roster,0,0,1,0,0,0,Guaranteed,1663861.0
"2021-22",Miami Heat,Kendrick Nunn,current roster,1,0,1,0,0,0,Qualifying Offer,4736102.0
"2020-21",Miami Heat,KZ Okpala,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
"2021-22",Miami Heat,KZ Okpala,current roster,0,0,1,0,0,0,Guaranteed,1782621.0
"2022-23",Miami Heat,KZ Okpala,current roster,1,0,1,0,0,0,Qualifying Offer,2228276.0
"2020-21",Miami Heat,Nemanja Bjelica,current roster,1,0,1,0,0,0,Guaranteed,7150000.0
"2020-21",Miami Heat,Precious Achiuwa,current roster,0,0,1,0,0,0,Guaranteed,2582160.0
"2021-22",Miami Heat,Precious Achiuwa,current roster,0,0,1,0,0,0,Guaranteed,2711280.0
"2022-23",Miami Heat,Precious Achiuwa,current roster,0,0,1,0,1,0,Team Option,2840160.0
"2023-24",Miami Heat,Precious Achiuwa,current roster,0,0,1,0,1,0,Team Option,4379527.0
"2024-25",Miami Heat,Precious Achiuwa,current roster,1,0,1,0,0,0,Qualifying Offer,6275862.0
"2020-21",Miami Heat,Ryan Anderson,W,0,0,0,0,0,0,Not With Team,5214583.0
"2021-22",Miami Heat,Ryan Anderson,W,0,0,0,0,0,0,Not With Team,5214583.0
"2020-21",Miami Heat,Trevor Ariza,current roster,1,0,1,0,0,0,Guaranteed,12800000
"2020-21",Miami Heat,Tyler Herro,current roster,0,0,1,0,0,0,Guaranteed,3822240.0
"2021-22",Miami Heat,Tyler Herro,current roster,0,0,1,0,0,0,Guaranteed,4004280.0
"2022-23",Miami Heat,Tyler Herro,current roster,0,0,1,0,1,0,Team Option,5722116.0
"2023-24",Miami Heat,Tyler Herro,current roster,1,0,1,0,0,0,Qualifying Offer,7913686.0
"2020-21",Miami Heat,Udonis Haslem,current roster,1,0,1,0,0,0,Guaranteed,1620564.0
"2020-21",Miami Heat,Victor Oladipo,current roster,1,0,1,0,0,0,Guaranteed,21000000
"2020-21",Milwaukee Bucks,Bobby Portis,current roster,0,0,1,0,0,0,Guaranteed,3623000.0
"2021-22",Milwaukee Bucks,Bobby Portis,current roster,1,0,1,0,0,1,Player Option,3804150.0
"2020-21",Milwaukee Bucks,Brook Lopez,current roster,0,0,1,0,0,0,Guaranteed,12697675
"2021-22",Milwaukee Bucks,Brook Lopez,current roster,0,0,1,0,0,0,Guaranteed,13302325
"2022-23",Milwaukee Bucks,Brook Lopez,current roster,1,0,1,0,0,0,Guaranteed,13906976
"2020-21",Milwaukee Bucks,Bryn Forbes,current roster,0,0,1,0,0,0,Guaranteed,2337145.0
"2021-22",Milwaukee Bucks,Bryn Forbes,current roster,1,0,1,0,0,1,Player Option,2454002.0
"2020-21",Milwaukee Bucks,Donte DiVencenzo,current roster,0,0,1,0,0,0,Guaranteed,3044160.0
"2021-22",Milwaukee Bucks,Donte DiVencenzo,current roster,0,0,1,0,0,0,Guaranteed,4675830.0
"2022-23",Milwaukee Bucks,Donte DiVencenzo,current roster,1,0,1,0,0,0,Qualifying Offer,6602272.0
"2020-21",Milwaukee Bucks,Giannis Antetokounmpo,current roster,0,0,1,0,0,0,Guaranteed,27528088
"2021-22",Milwaukee Bucks,Giannis Antetokounmpo,current roster,0,0,1,0,0,0,Guaranteed,39344900
"2022-23",Milwaukee Bucks,Giannis Antetokounmpo,current roster,0,0,1,0,0,0,Guaranteed,42492492
"2023-24",Milwaukee Bucks,Giannis Antetokounmpo,current roster,0,0,1,0,0,0,Guaranteed,45640676
"2024-25",Milwaukee Bucks,Giannis Antetokounmpo,current roster,1,0,1,0,0,0,Guaranteed,48787676
"2020-21",Milwaukee Bucks,Jeff Teague,current roster,1,0,1,0,0,0,Guaranteed,510589.0
"2020-21",Milwaukee Bucks,Jon Leuer,W,0,0,0,0,0,0,Not With Team,3169348.0
"2021-22",Milwaukee Bucks,Jon Leuer,W,0,0,0,0,0,0,Not With Team,3169347.0
"2020-21",Milwaukee Bucks,Jordan Nwora,current roster,0,0,1,0,0,0,Guaranteed,898310.0
"2021-22",Milwaukee Bucks,Jordan Nwora,current roster,0,0,1,1,0,0,Non-Guaranteed,1517981.0
"2022-23",Milwaukee Bucks,Jordan Nwora,current roster,1,0,1,0,0,0,Qualifying Offer,1919247.0
"2020-21",Milwaukee Bucks,Jrue Holiday,current roster,0,0,1,0,0,0,Guaranteed,25876111
"2021-22",Milwaukee Bucks,Jrue Holiday,current roster,0,0,1,0,0,0,Guaranteed,31051333
"2022-23",Milwaukee Bucks,Jrue Holiday,current roster,0,0,1,0,0,0,Guaranteed,33535440
"2023-24",Milwaukee Bucks,Jrue Holiday,current roster,0,0,1,0,0,0,Guaranteed,36019547
"2024-25",Milwaukee Bucks,Jrue Holiday,current roster,1,0,1,0,0,1,Player Option,38503654
"2020-21",Milwaukee Bucks,Khris Middleton,current roster,0,0,1,0,0,0,Guaranteed,33051724
"2021-22",Milwaukee Bucks,Khris Middleton,current roster,0,0,1,0,0,0,Guaranteed,35500000
"2022-23",Milwaukee Bucks,Khris Middleton,current roster,0,0,1,0,0,0,Guaranteed,37948276
"2023-24",Milwaukee Bucks,Khris Middleton,current roster,1,0,1,0,0,1,Player Option,40396552
"2020-21",Milwaukee Bucks,Larry Sanders,W,0,0,0,0,0,0,Not With Team,1865546.0
"2021-22",Milwaukee Bucks,Larry Sanders,W,0,0,0,0,0,0,Not With Team,1865547.0
"2020-21",Milwaukee Bucks,Pat Connaughton,current roster,0,0,1,0,0,0,Guaranteed,4938273.0
"2021-22",Milwaukee Bucks,Pat Connaughton,current roster,0,0,1,0,0,0,Guaranteed,5333334.0
"2022-23",Milwaukee Bucks,Pat Connaughton,current roster,1,0,1,0,0,1,Player Option,5728393.0
"2020-21",Milwaukee Bucks,PJ Tucker,current roster,1,0,1,0,0,0,Guaranteed,7969537.0
"2020-21",Milwaukee Bucks,Rodions Kurucs,current roster,1,0,1,0,0,0,Guaranteed,1780152.0
"2021-22",Milwaukee Bucks,Rodions Kurucs,current roster,0,0,1,0,1,0,Team Option,1861068.0
"2020-21",Milwaukee Bucks,Sam Merrill,current roster,0,0,1,0,0,0,Guaranteed,898310.0
"2021-22",Milwaukee Bucks,Sam Merrill,current roster,0,0,1,1,0,0,Non-Guaranteed,1517981.0
"2022-23",Milwaukee Bucks,Sam Merrill,current roster,1,0,1,0,0,0,Qualifying Offer,1919247.0
"2020-21",Milwaukee Bucks,Thanasis Antetokounmpo,current roster,0,0,1,0,0,0,Guaranteed,1701593.0
"2021-22",Milwaukee Bucks,Thanasis Antetokounmpo,current roster,1,0,1,0,0,0,Qualifying Offer,2126991.0
"2020-21",Minnesota Timberwolves,Anthony Edwards,current roster,0,0,1,0,0,0,Guaranteed,9757440.0
"2021-22",Minnesota Timberwolves,Anthony Edwards,current roster,0,0,1,0,0,0,Guaranteed,10245480
"2022-23",Minnesota Timberwolves,Anthony Edwards,current roster,0,0,1,0,1,0,Team Option,10733400
"2023-24",Minnesota Timberwolves,Anthony Edwards,current roster,0,0,1,0,1,0,Team Option,13534817
"2024-25",Minnesota Timberwolves,Anthony Edwards,current roster,1,0,1,0,0,0,Qualifying Offer,17595262
"2020-21",Minnesota Timberwolves,Cole Aldrich,W,0,0,0,0,0,0,Not With Team,685340.0
"2020-21",Minnesota Timberwolves,D'Angelo Russell,current roster,0,0,1,0,0,0,Guaranteed,28649250
"2021-22",Minnesota Timberwolves,D'Angelo Russell,current roster,0,0,1,0,0,0,Guaranteed,30013500
"2022-23",Minnesota Timberwolves,D'Angelo Russell,current roster,1,0,1,0,0,0,Guaranteed,31377750
"2020-21",Minnesota Timberwolves,Ed Davis,current roster,1,0,1,0,0,0,Guaranteed,5005350.0
"2020-21",Minnesota Timberwolves,Jaden McDaniels,current roster,0,0,1,0,0,0,Guaranteed,1964760.0
"2021-22",Minnesota Timberwolves,Jaden McDaniels,current roster,0,0,1,0,0,0,Guaranteed,2063280.0
"2022-23",Minnesota Timberwolves,Jaden McDaniels,current roster,0,0,1,0,1,0,Team Option,2161440.0
"2023-24",Minnesota Timberwolves,Jaden McDaniels,current roster,0,0,1,0,1,0,Team Option,3901399.0
"2024-25",Minnesota Timberwolves,Jaden McDaniels,current roster,1,0,1,0,0,0,Qualifying Offer,5813085.0
"2020-21",Minnesota Timberwolves,Jake Layman,current roster,0,0,1,0,0,0,Guaranteed,3761085.0
"2021-22",Minnesota Timberwolves,Jake Layman,current roster,1,0,1,0,0,0,Guaranteed,3940184.0
"2020-21",Minnesota Timberwolves,Jarred Vanderbilt,current roster,0,0,1,0,0,0,Guaranteed,1663861.0
"2021-22",Minnesota Timberwolves,Jarred Vanderbilt,current roster,1,0,1,0,0,0,Qualifying Offer,2079826.0
"2020-21",Minnesota Timberwolves,Jarrett Culver,current roster,0,0,1,0,0,0,Guaranteed,6104280.0
"2021-22",Minnesota Timberwolves,Jarrett Culver,current roster,0,0,1,0,0,0,Guaranteed,6395160.0
"2022-23",Minnesota Timberwolves,Jarrett Culver,current roster,0,0,1,0,1,0,Team Option,8109063.0
"2023-24",Minnesota Timberwolves,Jarrett Culver,current roster,1,0,1,0,0,0,Qualifying Offer,10817490
"2020-21",Minnesota Timberwolves,Jaylen Nowell,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
"2021-22",Minnesota Timberwolves,Jaylen Nowell,current roster,1,0,1,1,0,0,Non-Guaranteed,1782621.0
"2022-23",Minnesota Timberwolves,Jaylen Nowell,current roster,0,0,1,0,1,0,Team Option,1930681.0
"2021-22",Minnesota Timberwolves,Jordan McLaughlin,current roster,1,0,1,0,0,0,Qualifying Offer,1669178.0
"2020-21",Minnesota Timberwolves,Josh Okogie,current roster,0,0,1,0,0,0,Guaranteed,2651040.0
"2021-22",Minnesota Timberwolves,Josh Okogie,current roster,0,0,1,0,0,0,Guaranteed,4087904.0
"2022-23",Minnesota Timberwolves,Josh Okogie,current roster,1,0,1,0,0,0,Qualifying Offer,5857966.0
"2020-21",Minnesota Timberwolves,Juancho Hernangomez,current roster,0,0,1,0,0,0,Guaranteed,6493000.0
"2021-22",Minnesota Timberwolves,Juancho Hernangomez,current roster,0,0,1,0,0,0,Guaranteed,7012440.0
"2022-23",Minnesota Timberwolves,Juancho Hernangomez,current roster,1,0,1,1,0,0,Non-Guaranteed,7531880.0
"2020-21",Minnesota Timberwolves,KarlAnthony Towns,current roster,0,0,1,0,0,0,Guaranteed,29467800
"2021-22",Minnesota Timberwolves,KarlAnthony Towns,current roster,0,0,1,0,0,0,Guaranteed,31650600
"2022-23",Minnesota Timberwolves,KarlAnthony Towns,current roster,0,0,1,0,0,0,Guaranteed,33833400
"2023-24",Minnesota Timberwolves,KarlAnthony Towns,current roster,1,0,1,0,0,0,Guaranteed,36016200
"2020-21",Minnesota Timberwolves,Malik Beasley,current roster,0,0,1,0,0,0,Guaranteed,13425895
"2021-22",Minnesota Timberwolves,Malik Beasley,current roster,0,0,1,0,0,0,Guaranteed,14491964
"2022-23",Minnesota Timberwolves,Malik Beasley,current roster,1,0,1,0,0,0,Guaranteed,15558035
"2023-24",Minnesota Timberwolves,Malik Beasley,current roster,0,0,1,0,1,0,Team Option,16524106
"2020-21",Minnesota Timberwolves,Naz Reid,current roster,0,0,1,0,0,0,Guaranteed,1517981.0
"2021-22",Minnesota Timberwolves,Naz Reid,current roster,1,0,1,1,0,0,Non-Guaranteed,1782621.0
"2022-23",Minnesota Timberwolves,Naz Reid,current roster,0,0,1,0,1,0,Team Option,1930681.0
"2020-21",Minnesota Timberwolves,Ricky Rubio,current roster,0,0,1,0,0,0,Guaranteed,17000000
"2021-22",Minnesota Timberwolves,Ricky Rubio,current roster,1,0,1,0,0,0,Guaranteed,17800000
"2020-21",New Orleans Pelicans,Brandon Ingram,current roster,0,0,1,0,0,0,Guaranteed,27285000
"2021-22",New Orleans Pelicans,Brandon Ingram,current roster,0,0,1,0,0,0,Guaranteed,29467800
"2022-23",New Orleans Pelicans,Brandon Ingram,current roster,0,0,1,0,0,0,Guaranteed,31650600
"2023-24",New Orleans Pelicans,Brandon Ingram,current roster,0,0,1,0,0,0,Guaranteed,33833400
"2024-25",New Orleans Pelicans,Brandon Ingram,current roster,1,0,1,0,0,0,Guaranteed,36016200
"2020-21",New Orleans Pelicans,Eric Bledsoe,current roster,0,0,1,0,0,0,Guaranteed,16875000
"2021-22",New Orleans Pelicans,Eric Bledsoe,current roster,0,0,1,0,0,0,Guaranteed,18125000
"2022-23",New Orleans Pelicans,Eric Bledsoe,current roster,1,0,1,1,0,0,Non-Guaranteed,19375000
"2020-21",New Orleans Pelicans,Isaiah Thomas,current roster,1,0,1,0,0,0,Not With Team,110998.0
"2020-21",New Orleans Pelicans,James Johnson,current roster,1,0,1,0,0,0,Guaranteed,16047100
"2020-21",New Orleans Pelicans,Jaxson Hayes,current roster,0,0,1,0,0,0,Guaranteed,5105160.0
"2021-22",New Orleans Pelicans,Jaxson Hayes,current roster,0,0,1,0,0,0,Guaranteed,5348280.0
"2022-23",New Orleans Pelicans,Jaxson Hayes,current roster,0,0,1,0,1,0,Team Option,6803012.0
"2023-24",New Orleans Pelicans,Jaxson Hayes,current roster,1,0,1,0,0,0,Qualifying Offer,9170460.0
"2020-21",New Orleans Pelicans,Josh Hart,current roster,0,0,1,0,0,0,Guaranteed,3491159.0
"2021-22",New Orleans Pelicans,Josh Hart,current roster,1,0,1,0,0,0,Qualifying Offer,5236739.0
"2020-21",New Orleans Pelicans,Kira Lewis Jr,current roster,0,0,1,0,0,0,Guaranteed,3640200.0
"2021-22",New Orleans Pelicans,Kira Lewis Jr,current roster,0,0,1,0,0,0,Guaranteed,3822240.0
