"ID","FIRST_NAME","LAST_NAME","DISPLAY_FIRST_LAST","DISPLAY_LAST_COMMA_FIRST","DISPLAY_FI_LAST","PLAYER_SLUG","BIRTHDATE","SCHOOL","COUNTRY","LAST_AFFILIATION","HEIGHT","WEIGHT","SEASON_EXP","JERSEY","POSITION","ROSTERSTATUS","GAMES_PLAYED_CURRENT_SEASON_FLAG","TEAM_ID","TEAM_NAME","TEAM_ABBREVIATION","TEAM_CODE","TEAM_CITY","PLAYERCODE","FROM_YEAR","TO_YEAR","DLEAGUE_FLAG","NBA_FLAG","GAMES_PLAYED_FLAG","DRAFT_YEAR","DRAFT_ROUND","DRAFT_NUMBER","PTS","AST","REB","ALL_STAR_APPEARANCES","PIE"
"77058",Ron,Horn,Ron Horn,"Horn, Ron",R. Horn,ron-horn,"1938-05-24T00:00:00",Indiana,USA,Indiana/USA,79.0,220.0,1,"24",Forward,Inactive,N,"1610612747",Lakers,LAL,lakers,Los Angeles,HISTADD_ron_horn,"1961","1962",N,Y,Y,"1961","2","16",2.5,0.4,2.5,0.0,
"204",Jeff,Hornacek,Jeff Hornacek,"Hornacek, Jeff",J. Hornacek,jeff-hornacek,"1963-05-03T00:00:00",Iowa State,USA,Iowa State/USA,76.0,190.0,13,"14",Guard,Inactive,N,"1610612762",Jazz,UTA,jazz,Utah,jeff_hornacek,"1986","1999",N,Y,Y,"1986","2","46",14.5,4.9,3.4,1.0,
"202862",Dennis,Horner,Dennis Horner,"Horner, Dennis",D. Horner,dennis-horner,"1988-02-05T00:00:00",North Carolina State,USA,North Carolina State/USA,81.0,230.0,0,"",Forward,Inactive,N,"0","","","","",dennis_horner,"2011","2011",Y,Y,Y,Undrafted,Undrafted,Undrafted,0.6,0.0,0.6,0.0,
"109",Robert,Horry,Robert Horry,"Horry, Robert",R. Horry,robert-horry,"1970-08-25T00:00:00",Alabama,USA,Alabama/USA,82.0,240.0,16,"25",Forward-Center,Inactive,N,"1610612747",Lakers,LAL,lakers,Los Angeles,robert_horry,"1992","2007",N,Y,Y,"1992","1","11",7.0,2.1,4.8,0.0,
"77060",Ed,Horton,Ed Horton,"Horton, Ed",E. Horton,ed-horton,"1967-12-17T00:00:00",Iowa,USA,Iowa/USA,80.0,230.0,0,"32",Center,Inactive,N,"1610612764",Bullets,WAS,wizards,Washington,HISTADD_ed_horton,"1989","1989",N,Y,Y,"1989","2","39",4.5,0.4,2.4,0.0,
"1629659",Talen,Horton-Tucker,Talen Horton-Tucker,"Horton-Tucker, Talen",T. Horton-Tucker,talen-horton-tucker,"2000-11-25T00:00:00",Iowa State,USA,Iowa State/USA,76.0,234.0,1,"5",Guard,Active,Y,"1610612747",Lakers,LAL,lakers,Los Angeles,talen_horton-tucker,"2019","2020",Y,Y,Y,"2019","2","46",8.0,2.3,2.7,,0.09
"77061",Wilmer,Hosket,Wilmer Hosket,"Hosket, Wilmer",W. Hosket,wilmer-hosket,"1946-12-20T00:00:00",Ohio State,USA,Ohio State/USA,79.0,225.0,3,"25",Forward,Inactive,N,"1610612752",Knicks,NYK,knicks,New York,HISTADD_bill_hosket,"1968","1971",N,Y,Y,"1968","1","10",4.0,0.7,2.5,0.0,
"77062",Bob,Houbregs,Bob Houbregs,"Houbregs, Bob",B. Houbregs,bob-houbregs,"1932-03-12T00:00:00",Washington,USA,Washington/USA,80.0,210.0,4,"17",Center,Inactive,N,"1610612765",Pistons,DET,pistons,Detroit,HISTADD_houby_houbregs,"1953","1957",N,Y,Y,"1953","1","2",9.3,1.8,5.5,0.0,
"2067",Eddie,House,Eddie House,"House, Eddie",E. House,eddie-house,"1978-05-14T00:00:00",Arizona State,USA,Arizona State/USA,73.0,190.0,11,"55",Guard,Inactive,N,"1610612748",Heat,MIA,heat,Miami,eddie_house,"2000","2010",N,Y,Y,"2000","2","37",7.5,1.6,1.7,0.0,
"1627863",Danuel,House Jr.,Danuel House Jr.,"House Jr., Danuel",D. House Jr.,danuel-house-jr,"1993-06-07T00:00:00",Texas A&M,USA,Texas A&M/USA,78.0,220.0,4,"4",Forward-Guard,Active,Y,"1610612745",Rockets,HOU,rockets,Houston,danuel_house,"2016","2020",Y,Y,Y,Undrafted,Undrafted,Undrafted,9.7,2.0,4.0,,0.068
"275",Allan,Houston,Allan Houston,"Houston, Allan",A. Houston,allan-houston,"1971-04-20T00:00:00",Tennessee,USA,Tennessee/USA,78.0,205.0,12,"",Guard,Inactive,N,"0","","","","",allan_houston,"1993","2004",N,Y,Y,"1993","1","11",17.3,2.4,2.9,2.0,
"780",Byron,Houston,Byron Houston,"Houston, Byron",B. Houston,byron-houston,"1969-11-22T00:00:00",Oklahoma State,USA,Oklahoma State/USA,77.0,250.0,3,"35",Forward,Inactive,N,"1610612744",Warriors,GOS,warriors,Golden State,byron_houston,"1992","1995",N,Y,Y,"1992","1","27",3.9,0.5,3.0,0.0,
"77064",Tom,Hovasse,Tom Hovasse,"Hovasse, Tom",T. Hovasse,tom-hovasse,"1967-01-31T00:00:00",Penn State,USA,Penn State/USA,80.0,205.0,0,"17",Forward,Inactive,N,"1610612737",Hawks,ATL,hawks,Atlanta,HISTADD_tom_hovasse,"1994","1994",N,Y,Y,Undrafted,Undrafted,Undrafted,0.0,0.0,0.0,0.0,
"77065",Brian,Howard,Brian Howard,"Howard, Brian",B. Howard,brian-howard,"1967-10-19T00:00:00",North Carolina State,USA,North Carolina State/USA,78.0,204.0,1,"41",Forward,Inactive,N,"1610612742",Mavericks,DAL,mavericks,Dallas,HISTADD_brian_howard,"1991","1992",N,Y,Y,Undrafted,Undrafted,Undrafted,6.0,0.9,2.8,0.0,
"2730",Dwight,Howard,Dwight Howard,"Howard, Dwight",D. Howard,dwight-howard,"1985-12-08T00:00:00",SW Atlanta Christian Academy (GA),USA,SW Atlanta Christian Academy (GA)/USA,82.0,265.0,16,"39",Center-Forward,Active,Y,"1610612755","76ers",PHI,sixers,Philadelphia,dwight_howard,"2004","2020",N,Y,Y,"2004","1","1",6.6,0.8,8.2,,0.119
"77066",Greg,Howard,Greg Howard,"Howard, Greg",G. Howard,greg-howard,"1948-01-08T00:00:00",New Mexico,USA,New Mexico/USA,81.0,215.0,1,"40",Forward,Inactive,N,"1610612739",Cavaliers,CLE,cavaliers,Cleveland,HISTADD_stretch_howard,"1970","1971",N,Y,Y,"1970","1","10",3.4,0.6,2.5,0.0,
"2572",Josh,Howard,Josh Howard,"Howard, Josh",J. Howard,josh-howard,"1980-04-28T00:00:00",Wake Forest,USA,Wake Forest/USA,79.0,210.0,9,"",Forward-Guard,Inactive,N,"0","","","","",josh_howard,"2003","2012",Y,Y,Y,"2003","1","29",14.3,1.6,5.7,1.0,
"436",Juwan,Howard,Juwan Howard,"Howard, Juwan",J. Howard,juwan-howard,"1973-02-07T00:00:00",Michigan,USA,Michigan/USA,81.0,250.0,19,"5",Forward,Inactive,N,"1610612764",Wizards,WAS,wizards,Washington,juwan_howard,"1994","2012",N,Y,Y,"1994","1","5",13.4,2.2,6.1,1.0,
"77067",Mo,Howard,Mo Howard,"Howard, Mo",M. Howard,mo-howard,"1954-08-24T00:00:00",Maryland,USA,Maryland/USA,74.0,170.0,0,"14",Guard,Inactive,N,"1610612762",Jazz,UTA,jazz,New Orleans,HISTADD_mo_howard,"1976","1976",N,Y,Y,"1976","2","32",4.8,1.3,1.2,0.0,
"77069",Otis,Howard,Otis Howard,"Howard, Otis",O. Howard,otis-howard,"1956-11-05T00:00:00",Austin Peay,USA,Austin Peay/USA,79.0,220.0,0,"32",Forward,Inactive,N,"1610612765",Pistons,DET,pistons,Detroit,HISTADD_otis_howard,"1978","1978",N,Y,Y,"1978","4","80",4.2,0.4,2.9,0.0,
"1128",Stephen,Howard,Stephen Howard,"Howard, Stephen",S. Howard,stephen-howard,"1970-07-15T00:00:00",DePaul,USA,DePaul/USA,81.0,225.0,3,"",Forward,Inactive,N,"0","","","","",stephen_howard,"1992","1997",N,Y,Y,Undrafted,Undrafted,Undrafted,2.8,0.2,1.4,0.0,
"1629739",William,Howard,William Howard,"Howard, William",W. Howard,william-howard,"1993-10-25T00:00:00", ,France,Limoges/France,80.0,207.0,1,"52",Forward-Guard,Inactive,N,"1610612745",Rockets,HOU,rockets,Houston,william_howard,"2019","2019",Y,Y,Y,Undrafted,Undrafted,Undrafted,0.0,0.5,1.0,0.0,
"77070",Bailey,Howell,Bailey Howell,"Howell, Bailey",B. Howell,bailey-howell,"1937-01-20T00:00:00",Mississippi State,USA,Mississippi State/USA,79.0,210.0,11,"16",Forward,Inactive,N,"1610612765",Pistons,DET,pistons,Detroit,HISTADD_bailey_howell,"1959","1970",N,Y,Y,"1959","1","2",18.7,2.0,9.9,6.0,
"77072",Bob,Hubbard,Bob Hubbard,"Hubbard, Bob",B. Hubbard,bob-hubbard,"1922-12-27T00:00:00",Springfield,USA,Springfield/USA,78.0,215.0,1,"",Center,Inactive,N,"1610610032",Steamrollers,PRO,steamrollers,Providence,HISTADD_bob_hubbard,"1947","1948",N,Y,Y,"1947",None,None,3.6,0.5,,0.0,
"77071",Phil,Hubbard,Phil Hubbard,"Hubbard, Phil",P. Hubbard,phil-hubbard,"1956-12-13T00:00:00",Michigan,USA,Michigan/USA,80.0,215.0,9,"35",Forward,Inactive,N,"1610612739",Cavaliers,CLE,cavaliers,Cleveland,HISTADD_phil_hubbard,"1979","1988",N,Y,Y,"1979","1","15",10.9,1.3,5.3,0.0,
"201991",Lester,Hudson,Lester Hudson,"Hudson, Lester",L. Hudson,lester-hudson,"1984-08-07T00:00:00",Tennessee-Martin,USA,Tennessee-Martin/USA,75.0,190.0,4,"14",Guard,Inactive,N,"1610612738",Celtics,BOS,celtics,Boston,lester_hudson,"2009","2014",Y,Y,Y,"2009","2","58",4.7,1.2,1.4,0.0,
"77074",Lou,Hudson,Lou Hudson,"Hudson, Lou",L. Hudson,lou-hudson,"1944-07-11T00:00:00",Minnesota,USA,Minnesota/USA,77.0,210.0,12,"23",Forward,Inactive,N,"1610612737",Hawks,ATL,hawks,Atlanta,HISTADD_lou_hudson,"1966","1978",N,Y,Y,"1966","1","4",20.2,2.7,4.4,6.0,
"1607",Troy,Hudson,Troy Hudson,"Hudson, Troy",T. Hudson,troy-hudson,"1976-03-13T00:00:00",Southern Illinois,USA,Southern Illinois/USA,73.0,178.0,10,"",Guard,Inactive,N,"0","","","","",troy_hudson,"1997","2007",Y,Y,Y,Undrafted,Undrafted,Undrafted,9.0,3.4,1.7,0.0,
"1626273",Marcelo,Huertas,Marcelo Huertas,"Huertas, Marcelo",M. Huertas,marcelo-huertas,"1983-05-25T00:00:00",FC Barcelona,Brazil,FC Barcelona/Brazil,75.0,200.0,1,"",Guard,Inactive,N,"0","","","","",marcelo_huertas,"2015","2016",N,Y,Y,Undrafted,Undrafted,Undrafted,3.9,3.1,1.5,0.0,
"1628989",Kevin,Huerter,Kevin Huerter,"Huerter, Kevin",K. Huerter,kevin-huerter,"1998-08-27T00:00:00",Maryland,USA,Maryland/USA,79.0,190.0,2,"3",Guard-Forward,Active,Y,"1610612737",Hawks,ATL,hawks,Atlanta,kevin_huerter,"2018","2020",N,Y,Y,"2018","1","19",11.9,3.6,3.7,,0.077
"203962",Josh,Huestis,Josh Huestis,"Huestis, Josh",J. Huestis,josh-huestis,"1991-12-19T00:00:00",Stanford,USA,Stanford/USA,79.0,230.0,3,"34",Guard,Inactive,N,"1610612760",Thunder,OKC,thunder,Oklahoma City,josh_huestis,"2015","2017",Y,Y,Y,"2014","1","29",2.5,0.3,2.4,0.0,
"1572",Nate,Huffman,Nate Huffman,"Huffman, Nate",N. Huffman,nate-huffman,"1975-04-02T00:00:00",Central Michigan,USA,Central Michigan/USA,85.0,245.0,0,"7",Center,Inactive,N,"1610612761",Raptors,TOR,raptors,Toronto,nate_huffman,"2002","2002",N,Y,Y,Undrafted,Undrafted,Undrafted,3.3,0.7,3.3,0.0,
"77076",Alfredrick,Hughes,Alfredrick Hughes,"Hughes, Alfredrick",A. Hughes,alfredrick-hughes,"1962-07-19T00:00:00",Loyola-Chicago,USA,Loyola-Chicago/USA,77.0,215.0,0,"6",Forward,Inactive,N,"1610612759",Spurs,SAS,spurs,San Antonio,HISTADD_alfredrick_hughes,"1985","1985",N,Y,Y,"1985","1","14",5.2,0.9,1.7,0.0,
"77077",Eddie,Hughes,Eddie Hughes,"Hughes, Eddie",E. Hughes,eddie-hughes,"1960-05-26T00:00:00",Colorado State,USA,Colorado State/USA,70.0,165.0,2,"1",Guard,Inactive,N,"1610612743",Nuggets,DEN,nuggets,Denver,HISTADD_eddie_hughes,"1987","1989",N,Y,Y,"1982","7","140",3.1,1.6,1.0,0.0,
"77078",Kim,Hughes,Kim Hughes,"Hughes, Kim",K. Hughes,kim-hughes,"1952-06-04T00:00:00",Wisconsin,USA,Wisconsin/USA,83.0,220.0,4,"3-12-44",Center,Inactive,N,"1610612743",Nuggets,DEN,nuggets,Denver,HISTADD_dupp_kim_hughes,"1976","1980",N,Y,Y,"1974","3","45",2.7,0.9,4.7,0.0,
"1716",Larry,Hughes,Larry Hughes,"Hughes, Larry",L. Hughes,larry-hughes,"1979-01-23T00:00:00",St. Louis,USA,St. Louis/USA,77.0,185.0,12,"",Guard,Inactive,N,"0","","","","",larry_hughes,"1998","2011",N,Y,Y,"1998","1","8",14.1,3.1,4.2,0.0,
"1965",Rick,Hughes,Rick Hughes,"Hughes, Rick",R. Hughes,rick-hughes,"1973-08-22T00:00:00",Thomas More,USA,Thomas More/USA,81.0,235.0,0,"",Forward,Inactive,N,"0","","","","",rick_hughes,"1999","1999",N,Y,Y,Undrafted,Undrafted,Undrafted,3.9,0.4,2.3,0.0,
"203133",Robbie,Hummel,Robbie Hummel,"Hummel, Robbie",R. Hummel,robbie-hummel,"1989-03-08T00:00:00",Purdue,USA,Purdue/USA,81.0,219.0,2,"4",Forward,Inactive,N,"1610612750",Timberwolves,MIN,timberwolves,Minnesota,robbie_hummel,"2013","2014",N,Y,Y,"2012","2","58",3.9,0.5,2.7,0.0,
"77080",John,Hummer,John Hummer,"Hummer, John",J. Hummer,john-hummer,"1948-05-04T00:00:00",Princeton,USA,Princeton/USA,81.0,230.0,5,"42",Forward,Inactive,N,"1610612746",Braves,BUF,clippers,Buffalo,HISTADD_john_hummer,"1970","1975",N,Y,Y,"1970","1","15",6.9,1.7,5.3,0.0,
"2415",Ryan,Humphrey,Ryan Humphrey,"Humphrey, Ryan",R. Humphrey,ryan-humphrey,"1979-07-24T00:00:00",Notre Dame,USA,Notre Dame/USA,80.0,235.0,3,"",Forward,Inactive,N,"0","","","","",ryan_humphrey,"2002","2004",Y,Y,Y,"2002","1","19",2.3,0.2,2.2,0.0,
"1629353",Isaac,Humphries,Isaac Humphries,"Humphries, Isaac",I. Humphries,isaac-humphries,"1998-01-05T00:00:00",Kentucky,Australia,Kentucky/Australia,84.0,260.0,1,"8",Center,Inactive,N,"1610612737",Hawks,ATL,hawks,Atlanta,isaac_humphries,"2018","2018",Y,Y,Y,Undrafted,Undrafted,Undrafted,3.0,0.0,2.2,0.0,
"77081",Jay,Humphries,Jay Humphries,"Humphries, Jay",J. Humphries,jay-humphries,"1962-10-17T00:00:00",Colorado,USA,Colorado/USA,75.0,185.0,10,"5",Guard,Inactive,N,"1610612749",Bucks,MIL,bucks,Milwaukee,HISTADD_jay_humphries,"1984","1994",N,Y,Y,"1984","1","13",11.1,5.5,2.5,0.0,
"2743",Kris,Humphries,Kris Humphries,"Humphries, Kris",K. Humphries,kris-humphries,"1985-02-06T00:00:00",Minnesota,USA,Minnesota/USA,81.0,235.0,13,"43",Forward,Inactive,N,"1610612751",Nets,BKN,nets,Brooklyn,kris_humphries,"2004","2016",N,Y,Y,"2004","1","14",6.7,0.7,5.4,0.0,
"77082",Rod,Hundley,Rod Hundley,"Hundley, Rod",R. Hundley,rod-hundley,"1934-10-26T00:00:00",West Virginia,USA,West Virginia/USA,76.0,185.0,5,"33",Guard,Inactive,N,"1610612747",Lakers,LAL,lakers,Los Angeles,HISTADD_rod_hundley,"1957","1962",N,Y,Y,"1957","1","1",8.4,3.4,3.3,2.0,
"2599",Brandon,Hunter,Brandon Hunter,"Hunter, Brandon",B. Hunter,brandon-hunter,"1980-11-24T00:00:00",Ohio,USA,Ohio/USA,79.0,266.0,2,"34",Forward,Inactive,N,"1610612738",Celtics,BOS,celtics,Boston,brandon_hunter,"2003","2004",N,Y,Y,"2003","2","56",3.3,0.3,2.8,0.0,
"77083",Cedric,Hunter,Cedric Hunter,"Hunter, Cedric",C. Hunter,cedric-hunter,"1965-01-16T00:00:00",Kansas,USA,Kansas/USA,72.0,180.0,0,"15",Forward,Inactive,N,"1610612766",Hornets,CHH,hornets,Charlotte,HISTADD_cedric_hunter,"1991","1991",N,Y,Y,Undrafted,Undrafted,Undrafted,0.0,0.0,0.0,0.0,
"201805",Chris,Hunter,Chris Hunter,"Hunter, Chris",C. Hunter,chris-hunter,"1984-07-09T00:00:00",Michigan,USA,Michigan/USA,83.0,240.0,2,"31",Center-Forward,Inactive,N,"1610612744",Warriors,GSW,warriors,Golden State,chris_hunter,"2008","2009",Y,Y,Y,Undrafted,Undrafted,Undrafted,4.5,0.6,2.8,0.0,
"1629631",De'Andre,Hunter,De'Andre Hunter,"Hunter, De'Andre",D. Hunter,deandre-hunter,"1997-12-02T00:00:00",Virginia,USA,Virginia/USA,80.0,225.0,1,"12",Forward-Guard,Active,Y,"1610612737",Hawks,ATL,hawks,Atlanta,deandre_hunter,"2019","2020",N,Y,Y,"2019","1","4",16.7,2.2,5.2,,0.114
"77084",Les,Hunter,Les Hunter,"Hunter, Les",L. Hunter,les-hunter,"1942-08-16T00:00:00",Loyola-Chicago,USA,Loyola-Chicago/USA,79.0,210.0,0,"41",Forward,Inactive,N,"1610612764",Bullets,BLT,wizards,Baltimore,HISTADD_les_hunter,"1964","1964",N,Y,Y,"1964","2","9",1.8,0.5,2.1,0.0,
"283",Lindsey,Hunter,Lindsey Hunter,"Hunter, Lindsey",L. Hunter,lindsey-hunter,"1970-12-03T00:00:00",Jackson State,USA,Jackson State/USA,74.0,195.0,16,"",Guard,Inactive,N,"0","","","","",lindsey_hunter,"1993","2009",N,Y,Y,"1993","1","10",8.5,2.7,2.2,0.0,
"201629",Othello,Hunter,Othello Hunter,"Hunter, Othello",O. Hunter,othello-hunter,"1986-05-28T00:00:00",Ohio State,USA,Ohio State/USA,,,1,"","",Inactive,N,"0","","","","",othello_hunter,"2008","2016",Y,Y,Y,Undrafted,Undrafted,Undrafted,1.4,0.0,1.6,0.0,
"1626154",RJ,Hunter,RJ Hunter,"Hunter, RJ",R. Hunter,rj-hunter,"1993-10-24T00:00:00",Georgia State,USA,Georgia State/USA,77.0,185.0,4,"28",Guard,Inactive,N,"1610612738",Celtics,BOS,celtics,Boston,rj_hunter,"2015","2018",Y,Y,Y,"2015","1","28",3.0,0.4,1.0,0.0,
"2212",Steven,Hunter,Steven Hunter,"Hunter, Steven",S. Hunter,steven-hunter,"1981-10-31T00:00:00",DePaul,USA,DePaul/USA,84.0,240.0,8,"45",Center,Inactive,N,"1610612753",Magic,ORL,magic,Orlando,steven_hunter,"2001","2009",N,Y,Y,"2001","1","15",4.5,0.2,3.2,0.0,
"1626205",Vincent,Hunter,Vincent Hunter,"Hunter, Vincent",V. Hunter,vincent-hunter,"1994-08-05T00:00:00",Texas-El Paso,USA,Texas-El Paso/USA,80.0,208.0,0,"",Forward,Inactive,N,"0","","","","",vincent_hunter,"2017","2017",Y,Y,Y,Undrafted,Undrafted,Undrafted,1.5,0.0,0.8,0.0,
"310",Bobby,Hurley,Bobby Hurley,"Hurley, Bobby",B. Hurley,bobby-hurley,"1971-06-28T00:00:00",Duke,USA,Duke/USA,72.0,165.0,4,"12",Guard,Inactive,N,"1610612758",Kings,SAC,kings,Sacramento,bobby_hurley,"1993","1997",N,Y,Y,"1993","1","7",3.8,3.3,1.1,0.0,
"77086",Roy,Hurley,Roy Hurley,"Hurley, Roy",R. Hurley,roy-hurley,"1922-08-12T00:00:00",Murray State,USA,Murray State/USA,74.0,170.0,0,"",Forward,Inactive,N,"1610610035",Huskies,HUS,huskies,Toronto,HISTADD_roy_hurley,"1946","1946",N,Y,Y,Undrafted,Undrafted,Undrafted,5.2,0.7,,0.0,
"77087",Geoff,Huston,Geoff Huston,"Huston, Geoff",G. Huston,geoff-huston,"1957-11-08T00:00:00",Texas Tech,USA,Texas Tech/USA,74.0,175.0,7,"15",Guard,Inactive,N,"1610612739",Cavaliers,CLE,cavaliers,Cleveland,HISTADD_geoff_huston,"1979","1986",N,Y,Y,"1979","3","50",8.8,5.1,1.4,0.0,
"77088",Paul,Huston,Paul Huston,"Huston, Paul",P. Huston,paul-huston,"1925-06-02T00:00:00",Ohio State,USA,Ohio State/USA,75.0,175.0,0,"",Forward,Inactive,N,"1610610025",Stags,CHS,stags,Chicago,HISTADD_shad_huston,"1947","1947",N,Y,Y,"1947","1","8",3.6,0.6,,0.0,
"77089",Mel,Hutchins,Mel Hutchins,"Hutchins, Mel",M. Hutchins,mel-hutchins,"1928-11-22T00:00:00",Brigham Young,USA,Brigham Young/USA,78.0,200.0,6,"10",Forward,Inactive,N,"1610612765",Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_mel_hutchins,"1951","1957",N,Y,Y,"1951","1","2",11.1,3.0,9.6,4.0,
"1628990",Chandler,Hutchison,Chandler Hutchison,"Hutchison, Chandler",C. Hutchison,chandler-hutchison,"1996-04-26T00:00:00",Boise State,USA,Boise State/USA,78.0,210.0,2,"15",Forward-Guard,Active,Y,"1610612741",Bulls,CHI,bulls,Chicago,chandler_hutchison,"2018","2020",Y,Y,Y,"2018","1","22",1.9,0.6,2.9,,0.042
"77090",Joe,Hutton,Joe Hutton,"Hutton, Joe",J. Hutton,joe-hutton,"1928-10-06T00:00:00",Hamline,USA,Hamline/USA,73.0,170.0,1,"4-15",Guard,Inactive,N,"1610612747",Lakers,MNL,lakers,Minneapolis,HISTADD_joe_hutton,"1950","1951",N,Y,Y,"1950","7",None,2.5,1.0,1.6,0.0,
"77091",Greg,Hyder,Greg Hyder,"Hyder, Greg",G. Hyder,greg-hyder,"1948-06-21T00:00:00",Eastern New Mexico,USA,Eastern New Mexico/USA,78.0,215.0,0,"16",Forward,Inactive,N,"1610612758",Royals,CIN,kings,Cincinnati,HISTADD_greg_hyder,"1970","1970",N,Y,Y,"1970","3","39",5.4,0.6,4.3,0.0,
"77092",Marc,Iavaroni,Marc Iavaroni,"Iavaroni, Marc",M. Iavaroni,marc-iavaroni,"1956-09-15T00:00:00",Virginia,USA,Virginia/USA,82.0,210.0,6,"43",Forward,Inactive,N,"1610612762",Jazz,UTA,jazz,Utah,HISTADD_marc_iavaroni,"1982","1988",N,Y,Y,"1978","3","55",4.4,1.0,3.2,0.0,
"201586",Serge,Ibaka,Serge Ibaka,"Ibaka, Serge",S. Ibaka,serge-ibaka,"1989-09-18T00:00:00",Ricoh Manresa,Republic of the Congo,Ricoh Manresa/Republic of the Congo,82.0,235.0,11,"9",Forward,Active,Y,"1610612746",Clippers,LAC,clippers,LA,serge_ibaka,"2009","2020",N,Y,Y,"2008","1","24",10.9,1.7,6.7,,0.112
"2738",Andre,Iguodala,Andre Iguodala,"Iguodala, Andre",A. Iguodala,andre-iguodala,"1984-01-28T00:00:00",Arizona,USA,Arizona/USA,78.0,215.0,16,"28",Guard-Forward,Active,Y,"1610612748",Heat,MIA,heat,Miami,andre_iguodala,"2004","2020",N,Y,Y,"2004","1","9",4.7,2.1,3.6,,0.081
"980",Zydrunas,Ilgauskas,Zydrunas Ilgauskas,"Ilgauskas, Zydrunas",Z. Ilgauskas,zydrunas-ilgauskas,"1975-06-05T00:00:00",Atletas Kaunas,Lithuania,Atletas Kaunas/Lithuania,87.0,260.0,13,"11",Center,Inactive,N,"1610612739",Cavaliers,CLE,cavaliers,Cleveland,zydrunas_ilgauskas,"1997","2010",N,Y,Y,"1996","1","20",13.0,1.1,7.3,2.0,
"101148",Mile,Ilic,Mile Ilic,"Ilic, Mile",M. Ilic,mile-ilic,"1984-06-02T00:00:00",FMP,Serbia,FMP/Serbia,85.0,255.0,1,"9",Center,Inactive,N,"1610612751",Nets,NJN,nets,New Jersey,mile_ilic,"2006","2006",Y,Y,Y,"2005","2","43",0.0,0.0,0.2,0.0,
"101141",Ersan,Ilyasova,Ersan Ilyasova,"Ilyasova, Ersan",E. Ilyasova,ersan-ilyasova,"1987-05-15T00:00:00",FC Barcelona,Turkey,FC Barcelona/Turkey,81.0,235.0,12,"7",Forward,Active,Y,"1610612762",Jazz,UTA,jazz,Utah,ersan_ilyasova,"2006","2020",Y,Y,Y,"2005","2","36",0.0,1.0,0.0,,0.0
"77093",Darrall,Imhoff,Darrall Imhoff,"Imhoff, Darrall",D. Imhoff,darrall-imhoff,"1938-10-11T00:00:00",California,USA,California/USA,82.0,220.0,11,"30-35",Center,Inactive,N,"1610612747",Lakers,LAL,lakers,Los Angeles,HISTADD_bigd_imhoff,"1960","1971",N,Y,Y,"1960","1","3",7.2,1.8,7.6,1.0,
"77094",Tom,Ingelsby,Tom Ingelsby,"Ingelsby, Tom",T. Ingelsby,tom-ingelsby,"1951-02-12T00:00:00",Villanova,USA,Villanova/USA,75.0,180.0,0,"24",Guard,Inactive,N,"1610612737",Hawks,ATL,hawks,Atlanta,HISTADD_tom_ingelsby,"1973","1973",N,Y,Y,"1973","2","27",2.7,0.8,0.9,0.0,
"204060",Joe,Ingles,Joe Ingles,"Ingles, Joe",J. Ingles,joe-ingles,"1987-10-02T00:00:00",Maccabi Tel Aviv,Australia,Maccabi Tel Aviv/Australia,80.0,220.0,6,"2",Forward-Guard,Active,Y,"1610612762",Jazz,UTA,jazz,Utah,joe_ingles,"2014","2020",N,Y,Y,Undrafted,Undrafted,Undrafted,12.3,4.2,3.6,,0.123
"203996",Damien,Inglis,Damien Inglis,"Inglis, Damien",D. Inglis,damien-inglis,"1995-05-20T00:00:00",Chorale Roanne,France,Chorale Roanne/France,80.0,246.0,1,"17",Forward,Inactive,N,"1610612749",Bucks,MIL,bucks,Milwaukee,damien_inglis,"2014","2015",Y,Y,Y,"2014","2","31",1.8,0.5,1.6,0.0,
"201281",Andre,Ingram,Andre Ingram,"Ingram, Andre",A. Ingram,andre-ingram,"1985-11-19T00:00:00",American University,USA,American/USA,75.0,190.0,1,"",Guard,Inactive,N,"0","","","","",andre_ingram,"2017","2018",Y,Y,Y,Undrafted,Undrafted,Undrafted,4.0,1.2,1.3,0.0,
"1627742",Brandon,Ingram,Brandon Ingram,"Ingram, Brandon",B. Ingram,brandon-ingram,"1997-09-02T00:00:00",Duke,USA,Duke/USA,80.0,190.0,4,"14",Forward,Active,Y,"1610612740",Pelicans,NOP,pelicans,New Orleans,brandon_ingram,"2016","2020",N,Y,Y,"2016","1","2",24.2,4.7,5.1,,0.133
"77095",Joel,Ingram,Joel Ingram,"Ingram, Joel",J. Ingram,joel-ingram,"1931-08-31T00:00:00",Jackson State,USA,Jackson State/USA,72.0,210.0,0,"22",Forward,Inactive,N,"1610612747",Lakers,MNL,lakers,Minneapolis,HISTADD_mccoy_ingram,"1957","1957",N,Y,Y,Undrafted,Undrafted,Undrafted,2.8,0.8,4.8,0.0,
"77096",Byron,Irvin,Byron Irvin,"Irvin, Byron",B. Irvin,byron-irvin,"1966-12-02T00:00:00",Missouri,USA,Missouri/USA,77.0,190.0,2,"32",Guard,Inactive,N,"1610612757",Trail Blazers,POR,blazers,Portland,HISTADD_byron_irvin,"1989","1992",N,Y,Y,"1989","1","22",5.2,0.8,1.4,0.0,
